Date,EEM
2003-04-01,273.664
2003-04-02,276.152
2003-04-03,277.748
2003-04-04,281.023
2003-04-07,287.198
2003-04-08,285.742
2003-04-09,283.489
2003-04-10,283.683
2003-04-11,284.702
2003-04-14,286.319
2003-04-15,290.737
2003-04-16,294.288
2003-04-17,294.459
2003-04-18,297.278
2003-04-21,297.375
2003-04-22,293.879
2003-04-23,294.128
2003-04-24,290.030
2003-04-25,285.768
2003-04-28,287.674
2003-04-29,294.097
2003-04-30,295.166
2003-05-01,295.287
2003-05-02,296.707
2003-05-05,299.464
2003-05-06,299.377
2003-05-07,302.191
2003-05-08,300.211
2003-05-09,302.459
2003-05-12,305.898
2003-05-13,305.676
2003-05-14,304.999
2003-05-15,305.226
2003-05-16,303.016
2003-05-19,300.503
2003-05-20,299.839
2003-05-21,300.255
2003-05-22,302.123
2003-05-23,307.084
2003-05-26,310.798
2003-05-27,309.112
2003-05-28,312.899
2003-05-29,314.841
2003-05-30,315.436
2003-06-02,319.468
2003-06-03,318.194
2003-06-04,319.851
2003-06-05,322.708
2003-06-06,324.475
2003-06-09,325.734
2003-06-10,325.053
2003-06-11,325.354
2003-06-12,328.979
2003-06-13,330.159
2003-06-16,331.686
2003-06-17,337.563
2003-06-18,335.590
2003-06-19,337.298
2003-06-20,336.277
2003-06-23,331.640
2003-06-24,329.675
2003-06-25,332.687
2003-06-26,332.521
2003-06-27,333.575
2003-06-30,332.684
2003-07-01,336.745
2003-07-02,341.331
2003-07-03,343.229
2003-07-04,344.819
2003-07-07,349.763
2003-07-08,351.530
2003-07-09,349.708
2003-07-10,346.816
2003-07-11,346.423
2003-07-14,353.432
2003-07-15,352.009
2003-07-16,350.353
2003-07-17,346.220
2003-07-18,344.542
2003-07-21,343.654
2003-07-22,344.919
2003-07-23,344.192
2003-07-24,347.598
2003-07-25,350.411
2003-07-28,354.458
2003-07-29,353.353
2003-07-30,351.260
2003-07-31,352.624
2003-08-01,353.232
2003-08-04,351.953
2003-08-05,350.148
2003-08-06,347.051
2003-08-07,349.722
2003-08-08,349.611
2003-08-11,352.334
2003-08-12,352.778
2003-08-13,357.538
2003-08-14,360.923
2003-08-15,362.175
2003-08-18,364.586
2003-08-19,365.884
2003-08-20,366.433
2003-08-21,371.425
2003-08-22,372.849
2003-08-25,371.343
2003-08-26,369.318
2003-08-27,371.085
2003-08-28,371.556
2003-08-29,375.518
2003-09-01,378.902
2003-09-02,378.697
2003-09-03,381.616
2003-09-04,382.799
2003-09-05,384.734
2003-09-08,386.103
2003-09-09,384.805
2003-09-10,383.478
2003-09-11,384.029
2003-09-12,383.966
2003-09-15,380.489
2003-09-16,383.678
2003-09-17,384.772
2003-09-18,384.306
2003-09-19,382.827
2003-09-22,378.857
2003-09-23,380.456
2003-09-24,383.301
2003-09-25,379.631
2003-09-26,376.657
2003-09-29,377.000
2003-09-30,377.634
2003-10-01,381.670
2003-10-02,387.049
2003-10-03,390.324
2003-10-06,393.782
2003-10-07,395.939
2003-10-08,398.572
2003-10-09,403.686
2003-10-10,407.879
2003-10-13,410.494
2003-10-14,408.723
2003-10-15,407.807
2003-10-16,411.612
2003-10-17,409.651
2003-10-20,411.100
2003-10-21,410.052
2003-10-22,408.935
2003-10-23,400.732
2003-10-24,400.682
2003-10-27,400.967
2003-10-28,407.075
2003-10-29,408.791
2003-10-30,409.890
2003-10-31,409.115
2003-11-03,415.490
2003-11-04,417.479
2003-11-05,417.577
2003-11-06,413.771
2003-11-07,416.474
2003-11-10,414.109
2003-11-11,409.642
2003-11-12,412.508
2003-11-13,417.597
2003-11-14,417.675
2003-11-17,410.303
2003-11-18,410.771
2003-11-19,404.273
2003-11-20,401.150
2003-11-21,403.723
2003-11-24,401.040
2003-11-25,405.498
2003-11-26,408.898
2003-11-27,408.630
2003-11-28,413.325
2003-12-01,421.291
2003-12-02,422.684
2003-12-03,423.651
2003-12-04,421.194
2003-12-05,419.682
2003-12-08,418.734
2003-12-09,423.100
2003-12-10,421.772
2003-12-11,423.507
2003-12-12,426.369
2003-12-15,429.605
2003-12-16,425.648
2003-12-17,421.969
2003-12-18,425.776
2003-12-19,427.759
2003-12-22,430.574
2003-12-23,430.639
2003-12-24,432.374
2003-12-25,432.431
2003-12-26,433.358
2003-12-29,436.296
2003-12-30,441.627
2003-12-31,442.778
2004-01-01,443.135
2004-01-02,450.698
2004-01-05,462.290
2004-01-06,460.947
2004-01-07,459.844
2004-01-08,461.859
2004-01-09,468.068
2004-01-12,467.357
2004-01-13,467.660
2004-01-14,464.129
2004-01-15,458.751
2004-01-16,459.111
2004-01-19,462.455
2004-01-20,467.073
2004-01-21,465.469
2004-01-22,465.635
2004-01-23,467.897
2004-01-26,469.768
2004-01-27,471.435
2004-01-28,468.841
2004-01-29,459.229
2004-01-30,457.191
2004-02-02,456.760
2004-02-03,457.277
2004-02-04,455.681
2004-02-05,453.635
2004-02-06,459.981
2004-02-09,467.951
2004-02-10,468.946
2004-02-11,472.085
2004-02-12,477.167
2004-02-13,480.050
2004-02-16,479.632
2004-02-17,483.689
2004-02-18,483.193
2004-02-19,478.537
2004-02-20,475.479
2004-02-23,473.384
2004-02-24,470.441
2004-02-25,470.958
2004-02-26,472.603
2004-02-27,477.732
2004-03-01,485.281
2004-03-02,488.371
2004-03-03,482.407
2004-03-04,485.447
2004-03-05,488.306
2004-03-08,486.311
2004-03-09,485.247
2004-03-10,476.339
2004-03-11,469.344
2004-03-12,466.800
2004-03-15,464.249
2004-03-16,464.574
2004-03-17,470.019
2004-03-18,474.636
2004-03-19,476.806
2004-03-22,468.366
2004-03-23,465.319
2004-03-24,465.208
2004-03-25,463.314
2004-03-26,466.627
2004-03-29,472.996
2004-03-30,476.437
2004-03-31,482.062
2004-04-01,485.344
2004-04-02,487.017
2004-04-05,490.441
2004-04-06,493.090
2004-04-07,494.832
2004-04-08,495.863
2004-04-09,493.887
2004-04-12,497.256
2004-04-13,494.437
2004-04-14,487.403
2004-04-15,483.499
2004-04-16,482.355
2004-04-19,481.577
2004-04-20,482.159
2004-04-21,476.898
2004-04-22,472.808
2004-04-23,478.225
2004-04-26,474.383
2004-04-27,471.366
2004-04-28,463.163
2004-04-29,449.878
2004-04-30,441.299
2004-05-03,440.679
2004-05-04,447.488
2004-05-05,446.130
2004-05-06,438.800
2004-05-07,433.521
2004-05-10,412.974
2004-05-11,415.854
2004-05-12,421.859
2004-05-13,416.957
2004-05-14,409.144
2004-05-17,395.931
2004-05-18,402.821
2004-05-19,419.497
2004-05-20,414.243
2004-05-21,419.411
2004-05-24,423.202
2004-05-25,422.509
2004-05-26,426.191
2004-05-27,433.106
2004-05-28,434.126
2004-05-31,431.263
2004-06-01,431.659
2004-06-02,430.029
2004-06-03,420.201
2004-06-04,422.334
2004-06-07,434.712
2004-06-08,434.547
2004-06-09,430.327
2004-06-10,426.687
2004-06-11,419.242
2004-06-14,412.172
2004-06-15,415.050
2004-06-16,414.907
2004-06-17,418.713
2004-06-18,417.142
2004-06-21,419.281
2004-06-22,417.535
2004-06-23,420.259
2004-06-24,427.767
2004-06-25,431.174
2004-06-28,428.737
2004-06-29,428.148
2004-06-30,432.200
2004-07-01,433.105
2004-07-02,429.972
2004-07-05,429.535
2004-07-06,429.341
2004-07-07,431.924
2004-07-08,427.048
2004-07-09,429.251
2004-07-12,430.013
2004-07-13,430.343
2004-07-14,426.383
2004-07-15,424.757
2004-07-16,428.576
2004-07-19,430.444
2004-07-20,426.460
2004-07-21,428.099
2004-07-22,423.743
2004-07-23,421.412
2004-07-26,418.514
2004-07-27,419.806
2004-07-28,419.903
2004-07-29,419.031
2004-07-30,423.140
2004-08-02,420.896
2004-08-03,421.823
2004-08-04,420.641
2004-08-05,423.862
2004-08-06,421.278
2004-08-09,422.470
2004-08-10,423.127
2004-08-11,419.250
2004-08-12,420.596
2004-08-13,421.793
2004-08-16,422.151
2004-08-17,424.023
2004-08-18,425.831
2004-08-19,432.054
2004-08-20,432.197
2004-08-23,431.600
2004-08-24,431.946
2004-08-25,433.900
2004-08-26,437.587
2004-08-27,438.121
2004-08-30,438.839
2004-08-31,439.746
2004-09-01,443.390
2004-09-02,445.470
2004-09-03,442.459
2004-09-06,444.584
2004-09-07,444.944
2004-09-08,445.634
2004-09-09,446.396
2004-09-10,450.561
2004-09-13,454.317
2004-09-14,457.674
2004-09-15,455.993
2004-09-16,460.174
2004-09-17,460.682
2004-09-20,463.509
2004-09-21,466.569
2004-09-22,462.682
2004-09-23,462.074
2004-09-24,461.289
2004-09-27,459.085
2004-09-28,460.500
2004-09-29,461.744
2004-09-30,464.151
2004-10-01,470.546
2004-10-04,480.403
2004-10-05,480.259
2004-10-06,480.404
2004-10-07,481.493
2004-10-08,481.699
2004-10-11,480.079
2004-10-12,471.918
2004-10-13,467.620
2004-10-14,464.582
2004-10-15,466.445
2004-10-18,467.227
2004-10-19,469.461
2004-10-20,463.376
2004-10-21,465.963
2004-10-22,468.147
2004-10-25,464.380
2004-10-26,465.981
2004-10-27,469.742
2004-10-28,472.464
2004-10-29,474.271
2004-11-01,475.871
2004-11-02,479.002
2004-11-03,485.762
2004-11-04,486.642
2004-11-05,490.345
2004-11-08,487.814
2004-11-09,489.252
2004-11-10,491.813
2004-11-11,492.516
2004-11-12,497.776
2004-11-15,501.625
2004-11-16,500.328
2004-11-17,508.047
2004-11-18,508.644
2004-11-19,505.804
2004-11-22,501.373
2004-11-23,504.487
2004-11-24,508.499
2004-11-25,510.762
2004-11-26,511.701
2004-11-29,515.043
2004-11-30,517.950
2004-12-01,518.547
2004-12-02,521.538
2004-12-03,520.823
2004-12-06,521.689
2004-12-07,518.392
2004-12-08,511.068
2004-12-09,507.139
2004-12-10,503.924
2004-12-13,507.481
2004-12-14,512.601
2004-12-15,519.149
2004-12-16,521.481
2004-12-17,520.914
2004-12-20,524.935
2004-12-21,527.490
2004-12-22,527.914
2004-12-23,530.145
2004-12-24,531.596
2004-12-27,532.810
2004-12-28,534.403
2004-12-29,536.367
2004-12-30,538.836
2004-12-31,542.174
2005-01-03,542.219
2005-01-04,532.894
2005-01-05,525.201
2005-01-06,518.250
2005-01-07,518.960
2005-01-10,519.858
2005-01-11,521.766
2005-01-12,522.254
2005-01-13,525.000
2005-01-14,528.158
2005-01-17,531.676
2005-01-18,528.227
2005-01-19,529.181
2005-01-20,524.316
2005-01-21,525.491
2005-01-24,527.311
2005-01-25,527.849
2005-01-26,532.794
2005-01-27,533.858
2005-01-28,535.706
2005-01-31,542.282
2005-02-01,541.824
2005-02-02,543.430
2005-02-03,546.201
2005-02-04,549.464
2005-02-07,551.267
2005-02-08,549.415
2005-02-09,551.931
2005-02-10,551.483
2005-02-11,553.839
2005-02-14,561.076
2005-02-15,562.755
2005-02-16,562.492
2005-02-17,563.985
2005-02-18,566.623
2005-02-21,567.835
2005-02-22,571.839
2005-02-23,571.266
2005-02-24,577.447
2005-02-25,581.729
2005-02-28,588.681
2005-03-01,586.900
2005-03-02,580.372
2005-03-03,582.031
2005-03-04,585.259
2005-03-07,587.475
2005-03-08,586.907
2005-03-09,587.370
2005-03-10,581.787
2005-03-11,585.031
2005-03-14,577.285
2005-03-15,567.434
2005-03-16,565.971
2005-03-17,564.085
2005-03-18,564.026
2005-03-21,559.809
2005-03-22,557.276
2005-03-23,547.415
2005-03-24,546.140
2005-03-25,548.444
2005-03-28,545.376
2005-03-29,538.625
2005-03-30,540.132
2005-03-31,548.689
2005-04-01,555.863
2005-04-04,550.391
2005-04-05,551.004
2005-04-06,553.587
2005-04-07,555.656
2005-04-08,555.441
2005-04-11,554.105
2005-04-12,552.828
2005-04-13,554.583
2005-04-14,543.549
2005-04-15,535.994
2005-04-18,526.394
2005-04-19,533.070
2005-04-20,534.111
2005-04-21,535.583
2005-04-22,537.618
2005-04-25,540.305
2005-04-26,542.184
2005-04-27,537.571
2005-04-28,531.230
2005-04-29,531.990
2005-05-02,533.615
2005-05-03,533.934
2005-05-04,542.894
2005-05-05,548.018
2005-05-06,550.783
2005-05-09,550.208
2005-05-10,547.232
2005-05-11,543.330
2005-05-12,540.036
2005-05-13,537.301
2005-05-16,536.587
2005-05-17,535.791
2005-05-18,540.525
2005-05-19,545.814
2005-05-20,544.379
2005-05-23,542.906
2005-05-24,544.942
2005-05-25,543.306
2005-05-26,544.146
2005-05-27,550.503
2005-05-30,552.737
2005-05-31,548.155
2005-06-01,546.585
2005-06-02,551.397
2005-06-03,555.788
2005-06-06,555.160
2005-06-07,553.755
2005-06-08,555.566
2005-06-09,552.484
2005-06-10,556.156
2005-06-13,556.728
2005-06-14,558.153
2005-06-15,562.582
2005-06-16,565.071
2005-06-17,569.958
2005-06-20,569.290
2005-06-21,567.363
2005-06-22,572.219
2005-06-23,570.312
2005-06-24,567.252
2005-06-27,565.968
2005-06-28,566.911
2005-06-29,565.447
2005-06-30,565.168
2005-07-01,568.165
2005-07-04,565.944
2005-07-05,563.166
2005-07-06,565.498
2005-07-07,562.601
2005-07-08,564.087
2005-07-11,574.183
2005-07-12,582.214
2005-07-13,583.424
2005-07-14,587.530
2005-07-15,582.833
2005-07-18,583.929
2005-07-19,586.414
2005-07-20,589.178
2005-07-21,593.233
2005-07-22,596.122
2005-07-25,595.773
2005-07-26,591.282
2005-07-27,594.091
2005-07-28,600.386
2005-07-29,602.564
2005-08-01,607.060
2005-08-02,614.641
2005-08-03,618.273
2005-08-04,618.680
2005-08-05,615.714
2005-08-08,615.762
2005-08-09,616.953
2005-08-10,622.597
2005-08-11,623.489
2005-08-12,621.304
2005-08-15,620.928
2005-08-16,617.842
2005-08-17,615.827
2005-08-18,608.154
2005-08-19,604.182
2005-08-22,612.431
2005-08-23,609.623
2005-08-24,604.269
2005-08-25,605.419
2005-08-26,604.758
2005-08-29,599.368
2005-08-30,600.447
2005-08-31,606.230
2005-09-01,616.831
2005-09-02,623.997
2005-09-05,624.856
2005-09-06,626.467
2005-09-07,628.167
2005-09-08,629.602
2005-09-09,633.592
2005-09-12,635.826
2005-09-13,633.517
2005-09-14,635.550
2005-09-15,637.865
2005-09-16,640.208
2005-09-19,642.726
2005-09-20,647.173
2005-09-21,650.732
2005-09-22,645.642
2005-09-23,640.727
2005-09-26,645.351
2005-09-27,647.893
2005-09-28,650.422
2005-09-29,655.737
2005-09-30,661.318
2005-10-03,661.513
2005-10-04,663.753
2005-10-05,652.809
2005-10-06,637.240
2005-10-07,637.896
2005-10-10,642.574
2005-10-11,646.353
2005-10-12,636.779
2005-10-13,622.373
2005-10-14,618.355
2005-10-17,621.435
2005-10-18,616.356
2005-10-19,603.734
2005-10-20,605.668
2005-10-21,607.830
2005-10-24,612.861
2005-10-25,612.860
2005-10-26,615.587
2005-10-27,608.015
2005-10-28,605.695
2005-10-31,617.412
2005-11-01,626.604
2005-11-02,634.645
2005-11-03,639.355
2005-11-04,637.376
2005-11-07,636.936
2005-11-08,635.831
2005-11-09,640.540
2005-11-10,641.587
2005-11-11,646.644
2005-11-14,647.823
2005-11-15,645.461
2005-11-16,648.707
2005-11-17,654.864
2005-11-18,657.739
2005-11-21,658.811
2005-11-22,653.119
2005-11-23,663.988
2005-11-24,666.581
2005-11-25,667.162
2005-11-28,668.243
2005-11-29,665.583
2005-11-30,667.994
2005-12-01,672.356
2005-12-02,679.095
2005-12-05,682.625
2005-12-06,687.520
2005-12-07,689.089
2005-12-08,684.810
2005-12-09,683.734
2005-12-12,688.560
2005-12-13,691.382
2005-12-14,692.131
2005-12-15,690.188
2005-12-16,689.640
2005-12-19,693.915
2005-12-20,693.497
2005-12-21,699.040
2005-12-22,700.085
2005-12-23,703.319
2005-12-26,703.155
2005-12-27,705.773
2005-12-28,701.814
2005-12-29,707.682
2005-12-30,706.483
2006-01-02,707.013
2006-01-03,721.134
2006-01-04,734.936
2006-01-05,737.875
2006-01-06,744.627
2006-01-09,751.994
2006-01-10,748.979
2006-01-11,753.238
2006-01-12,757.376
2006-01-13,756.752
2006-01-16,761.845
2006-01-17,751.473
2006-01-18,738.698
2006-01-19,753.535
2006-01-20,754.218
2006-01-23,752.094
2006-01-24,762.144
2006-01-25,769.912
2006-01-26,772.456
2006-01-27,779.374
2006-01-30,778.345
2006-01-31,783.771
2006-02-01,786.119
2006-02-02,778.761
2006-02-03,767.592
2006-02-06,779.611
2006-02-07,773.409
2006-02-08,761.176
2006-02-09,768.863
2006-02-10,771.207
2006-02-13,760.640
2006-02-14,761.936
2006-02-15,762.251
2006-02-16,768.462
2006-02-17,778.562
2006-02-20,785.277
2006-02-21,782.507
2006-02-22,779.072
2006-02-23,784.884
2006-02-24,786.060
2006-02-27,790.318
2006-02-28,782.106
2006-03-01,787.225
2006-03-02,791.851
2006-03-03,784.846
2006-03-06,781.974
2006-03-07,758.383
2006-03-08,749.473
2006-03-09,749.969
2006-03-10,752.449
2006-03-13,762.190
2006-03-14,763.588
2006-03-15,773.781
2006-03-16,778.652
2006-03-17,782.387
2006-03-20,784.614
2006-03-21,776.368
2006-03-22,770.529
2006-03-23,772.574
2006-03-24,774.136
2006-03-27,777.990
2006-03-28,771.457
2006-03-29,772.320
2006-03-30,783.828
2006-03-31,787.802
2006-04-03,801.690
2006-04-04,808.464
2006-04-05,812.055
2006-04-06,817.212
2006-04-07,814.059
2006-04-10,810.845
2006-04-11,807.730
2006-04-12,803.921
2006-04-13,803.624
2006-04-14,809.058
2006-04-17,816.371
2006-04-18,827.787
2006-04-19,838.243
2006-04-20,839.729
2006-04-21,843.597
2006-04-24,840.732
2006-04-25,836.398
2006-04-26,844.856
2006-04-27,839.482
2006-04-28,841.580
2006-05-01,845.022
2006-05-02,856.803
2006-05-03,860.237
2006-05-04,864.627
2006-05-05,870.378
2006-05-08,881.513
2006-05-09,881.239
2006-05-10,879.343
2006-05-11,873.288
2006-05-12,856.950
2006-05-15,820.108
2006-05-16,817.375
2006-05-17,816.153
2006-05-18,791.698
2006-05-19,786.471
2006-05-22,750.010
2006-05-23,763.235
2006-05-24,748.689
2006-05-25,751.031
2006-05-26,769.699
2006-05-29,773.743
2006-05-30,757.503
2006-05-31,750.996
2006-06-01,751.867
2006-06-02,767.111
2006-06-05,759.537
2006-06-06,743.982
2006-06-07,726.300
2006-06-08,697.328
2006-06-09,706.102
2006-06-12,695.100
2006-06-13,665.272
2006-06-14,673.300
2006-06-15,688.873
2006-06-16,706.748
2006-06-19,701.938
2006-06-20,692.959
2006-06-21,698.412
2006-06-22,702.816
2006-06-23,699.757
2006-06-26,699.847
2006-06-27,706.505
2006-06-28,708.369
2006-06-29,723.520
2006-06-30,747.539
2006-07-03,759.053
2006-07-04,762.892
2006-07-05,745.807
2006-07-06,749.568
2006-07-07,751.513
2006-07-10,755.982
2006-07-11,752.796
2006-07-12,752.704
2006-07-13,734.561
2006-07-14,722.674
2006-07-17,710.328
2006-07-18,711.650
2006-07-19,722.120
2006-07-20,734.988
2006-07-21,729.882
2006-07-24,731.340
2006-07-25,739.407
2006-07-26,740.469
2006-07-27,755.892
2006-07-28,755.401
2006-07-31,755.836
2006-08-01,748.659
2006-08-02,756.115
2006-08-03,756.688
2006-08-04,763.397
2006-08-07,760.829
2006-08-08,764.787
2006-08-09,772.143
2006-08-10,767.982
2006-08-11,768.473
2006-08-14,766.585
2006-08-15,769.298
2006-08-16,780.407
2006-08-17,783.475
2006-08-18,777.218
2006-08-21,771.997
2006-08-22,776.542
2006-08-23,769.945
2006-08-24,764.879
2006-08-25,766.000
2006-08-28,765.625
2006-08-29,771.035
2006-08-30,776.861
2006-08-31,773.124
2006-09-01,778.565
2006-09-04,789.960
2006-09-05,789.345
2006-09-06,780.717
2006-09-07,770.731
2006-09-08,770.110
2006-09-11,754.718
2006-09-12,759.731
2006-09-13,767.253
2006-09-14,769.127
2006-09-15,771.509
2006-09-18,782.269
2006-09-19,781.698
2006-09-20,777.827
2006-09-21,774.479
2006-09-22,764.861
2006-09-25,762.838
2006-09-26,768.101
2006-09-27,776.014
2006-09-28,780.553
2006-09-29,778.161
2006-10-02,781.089
2006-10-03,775.753
2006-10-04,774.380
2006-10-05,784.866
2006-10-06,783.790
2006-10-09,782.429
2006-10-10,786.227
2006-10-11,785.831
2006-10-12,790.494
2006-10-13,803.665
2006-10-16,808.575
2006-10-17,803.095
2006-10-18,806.005
2006-10-19,807.480
2006-10-20,807.130
2006-10-23,804.157
2006-10-24,807.236
2006-10-25,811.652
2006-10-26,816.601
2006-10-27,814.834
2006-10-30,806.164
2006-10-31,814.438
2006-11-01,822.116
2006-11-02,821.249
2006-11-03,826.906
2006-11-06,831.614
2006-11-07,838.025
2006-11-08,835.990
2006-11-09,842.098
2006-11-10,842.696
2006-11-13,840.777
2006-11-14,847.905
2006-11-15,848.243
2006-11-16,851.165
2006-11-17,843.762
2006-11-20,844.104
2006-11-21,850.759
2006-11-22,859.929
2006-11-23,861.546
2006-11-24,862.971
2006-11-27,863.127
2006-11-28,853.025
2006-11-29,866.526
2006-11-30,874.080
2006-12-01,875.708
2006-12-04,879.308
2006-12-05,888.379
2006-12-06,891.279
2006-12-07,891.415
2006-12-08,885.441
2006-12-11,881.675
2006-12-12,875.415
2006-12-13,876.019
2006-12-14,886.753
2006-12-15,891.644
2006-12-18,895.314
2006-12-19,881.431
2006-12-20,892.431
2006-12-21,892.768
2006-12-22,892.955
2006-12-25,891.746
2006-12-26,893.418
2006-12-27,905.326
2006-12-28,910.186
2006-12-29,912.648
2007-01-01,912.766
2007-01-02,926.179
2007-01-03,920.773
2007-01-04,906.707
2007-01-05,893.963
2007-01-08,888.974
2007-01-09,877.587
2007-01-10,867.130
2007-01-11,873.862
2007-01-12,884.529
2007-01-15,896.711
2007-01-16,895.054
2007-01-17,893.706
2007-01-18,896.849
2007-01-19,896.776
2007-01-22,903.698
2007-01-23,905.806
2007-01-24,915.878
2007-01-25,912.777
2007-01-26,901.987
2007-01-29,894.711
2007-01-30,899.423
2007-01-31,901.477
2007-02-01,912.678
2007-02-02,919.616
2007-02-05,922.039
2007-02-06,928.655
2007-02-07,928.595
2007-02-08,924.929
2007-02-09,924.159
2007-02-12,911.841
2007-02-13,915.241
2007-02-14,928.435
2007-02-15,935.209
2007-02-16,937.106
2007-02-19,939.214
2007-02-20,936.433
2007-02-21,937.593
2007-02-22,943.885
2007-02-23,940.238
2007-02-26,940.412
2007-02-27,911.532
2007-02-28,895.542
2007-03-01,882.152
2007-03-02,877.601
2007-03-05,844.184
2007-03-06,864.708
2007-03-07,866.253
2007-03-08,882.693
2007-03-09,889.333
2007-03-12,895.373
2007-03-13,888.880
2007-03-14,872.263
2007-03-15,883.820
2007-03-16,882.875
2007-03-19,893.742
2007-03-20,898.407
2007-03-21,909.224
2007-03-22,921.598
2007-03-23,923.378
2007-03-26,925.285
2007-03-27,921.970
2007-03-28,913.644
2007-03-29,924.540
2007-03-30,928.903
2007-04-02,927.998
2007-04-03,936.976
2007-04-04,947.310
2007-04-05,950.158
2007-04-06,950.317
2007-04-09,956.765
2007-04-10,960.193
2007-04-11,963.488
2007-04-12,963.201
2007-04-13,968.852
2007-04-16,980.536
2007-04-17,978.298
2007-04-18,975.544
2007-04-19,964.193
2007-04-20,979.435
2007-04-23,980.720
2007-04-24,980.026
2007-04-25,982.582
2007-04-26,983.367
2007-04-27,975.668
2007-04-30,970.856
2007-05-01,970.073
2007-05-02,974.985
2007-05-03,986.361
2007-05-04,995.150
2007-05-07,999.400
2007-05-08,993.006
2007-05-09,998.631
2007-05-10,993.761
2007-05-11,990.699
2007-05-14,997.873
2007-05-15,992.383
2007-05-16,1003.762
2007-05-17,1003.021
2007-05-18,1005.564
2007-05-21,1013.917
2007-05-22,1017.289
2007-05-23,1015.813
2007-05-24,1003.257
2007-05-25,1004.730
2007-05-28,1007.869
2007-05-29,1006.004
2007-05-30,999.178
2007-05-31,1014.641
2007-06-01,1031.369
2007-06-04,1034.308
2007-06-05,1035.403
2007-06-06,1023.886
2007-06-07,1019.495
2007-06-08,1006.716
2007-06-11,1014.101
2007-06-12,1013.989
2007-06-13,1015.117
2007-06-14,1036.285
2007-06-15,1049.209
2007-06-18,1061.644
2007-06-19,1061.638
2007-06-20,1064.132
2007-06-21,1066.843
2007-06-22,1064.070
2007-06-25,1057.172
2007-06-26,1050.955
2007-06-27,1044.853
2007-06-28,1056.239
2007-06-29,1059.544
2007-07-02,1072.740
2007-07-03,1088.782
2007-07-04,1095.379
2007-07-05,1097.164
2007-07-06,1105.830
2007-07-09,1119.146
2007-07-10,1116.130
2007-07-11,1113.609
2007-07-12,1130.005
2007-07-13,1145.956
2007-07-16,1140.135
2007-07-17,1139.951
2007-07-18,1132.044
2007-07-19,1143.948
2007-07-20,1150.875
2007-07-23,1162.967
2007-07-24,1156.520
2007-07-25,1147.425
2007-07-26,1121.216
2007-07-27,1085.171
2007-07-30,1094.429
2007-07-31,1112.614
2007-08-01,1074.496
2007-08-02,1080.745
2007-08-03,1080.180
2007-08-06,1058.567
2007-08-07,1063.269
2007-08-08,1093.293
2007-08-09,1079.212
2007-08-10,1043.425
2007-08-13,1053.989
2007-08-14,1038.822
2007-08-15,1013.865
2007-08-16,956.725
2007-08-17,957.826
2007-08-20,993.553
2007-08-21,991.733
2007-08-22,1017.276
2007-08-23,1035.130
2007-08-24,1039.639
2007-08-27,1059.197
2007-08-28,1050.253
2007-08-29,1047.797
2007-08-30,1061.523
2007-08-31,1086.825
2007-09-03,1091.798
2007-09-04,1091.052
2007-09-05,1085.291
2007-09-06,1094.041
2007-09-07,1088.343
2007-09-10,1075.258
2007-09-11,1087.784
2007-09-12,1089.599
2007-09-13,1101.206
2007-09-14,1107.592
2007-09-17,1098.477
2007-09-18,1107.854
2007-09-19,1145.491
2007-09-20,1153.517
2007-09-21,1160.979
2007-09-24,1174.546
2007-09-25,1169.930
2007-09-26,1181.257
2007-09-27,1202.730
2007-09-28,1204.740
2007-10-01,1217.881
2007-10-02,1244.057
2007-10-03,1236.640
2007-10-04,1225.890
2007-10-05,1245.865
2007-10-08,1250.007
2007-10-09,1260.342
2007-10-10,1271.265
2007-10-11,1289.287
2007-10-12,1276.323
2007-10-15,1290.288
2007-10-16,1274.450
2007-10-17,1279.697
2007-10-18,1278.900
2007-10-19,1263.092
2007-10-22,1234.120
2007-10-23,1268.524
2007-10-24,1265.157
2007-10-25,1283.824
2007-10-26,1311.344
2007-10-29,1338.305
2007-10-30,1331.791
2007-10-31,1337.448
2007-11-01,1327.707
2007-11-02,1309.970
2007-11-05,1285.969
2007-11-06,1304.517
2007-11-07,1303.032
2007-11-08,1281.952
2007-11-09,1277.711
2007-11-12,1231.780
2007-11-13,1240.118
2007-11-14,1279.634
2007-11-15,1264.534
2007-11-16,1245.603
2007-11-19,1226.882
2007-11-20,1228.367
2007-11-21,1188.341
2007-11-22,1185.265
2007-11-23,1185.949
2007-11-26,1200.767
2007-11-27,1187.823
2007-11-28,1203.496
2007-11-29,1226.634
2007-11-30,1241.869
2007-12-03,1242.975
2007-12-04,1246.593
2007-12-05,1269.268
2007-12-06,1280.348
2007-12-07,1282.560
2007-12-10,1276.726
2007-12-11,1279.004
2007-12-12,1271.948
2007-12-13,1242.128
2007-12-14,1224.482
2007-12-17,1183.762
2007-12-18,1189.328
2007-12-19,1196.860
2007-12-20,1195.831
2007-12-21,1215.822
2007-12-24,1237.509
2007-12-25,1237.726
2007-12-26,1243.492
2007-12-27,1248.350
2007-12-28,1246.901
2007-12-31,1245.422
2008-01-01,1245.781
2008-01-02,1235.064
2008-01-03,1227.339
2008-01-04,1224.865
2008-01-07,1207.307
2008-01-08,1220.141
2008-01-09,1226.834
2008-01-10,1221.121
2008-01-11,1213.532
2008-01-14,1217.832
2008-01-15,1195.991
2008-01-16,1147.308
2008-01-17,1140.599
2008-01-18,1136.096
2008-01-21,1069.681
2008-01-22,1040.920
